A4A;Intitulé;Adresse;Nombre d'UC;Famille produit;Zone;Equipementier;R+H1:I9505ef équipementier;Machine;fournisseur;Ref Fournisseur;Stock minimum;Stock alerte;No lot;Date d'entrée
VAN_F25;VANNE MANUELLE 4 VOIES INLET 300PSIG/OUTLET15;BAT 41Z08A1;1;pieces detachees;Litho;ON TRAK;209-004;SCRUB (Tous modèles);NORGREN;R08-200-RNMA;0;1;27/12/2010;  /  /    
VAN_F26;DEBITMETRE 2 VOIES;BAT 41G02A3;2;pieces detachees;Litho;ON TRAK;*;SCRUB (Tous modèles);FUTURESTAR;100-00075;0;1;27/12/2010;  /  /    
VAN_F27;DEBITMETRE 2 VOIES;BAT 41G02A3;1;pieces detachees;Litho;ON TRAK;*;SCRUB (Tous modèles);FUTURESTAR;100-010;0;1;27/12/2010;  /  /    
VAN_F28;VANNE PLASTIQUE;BAT 41G02A3;1;pieces detachees;Litho;ON TRAK;31-0007-003;SCRUB (Tous modèles);FURON;1100717;0;1;27/12/2010;  /  /    
VAN_F29;REGULATEUR DE PRESSION 2KG;BAT 41I01G3;1;pieces detachees;Litho;TEL;024-006663-1;AAA - Non définie;SMC;INA-13-874;0;1;27/12/2010;  /  /    
VAN_F30;VALVE AIR OPERATED;BAT 41I01G3;5;pieces detachees;Litho;TEL;*;TEL MK8A;KOGANEI;F-AVP125-C-1W-X1;0;1;27/12/2010;  /  /    
VAN_F31;VALVE AIR OPERATED;BAT 41I01G3;2;pieces detachees;Litho;TEL;*;TEL MK8A;KOGANEI;F-AVP125-1W;0;1;27/12/2010;  /  /    
VAN_F33;VALVE AIR OPERATED;BAT 41I01G3;1;pieces detachees;Litho;TEL;B2012-002981-1;AAA - Non définie;CKD;AMDSZ0-3U;0;1;27/12/2010;  /  /    
VAN_F36;VALVE SOLENOID VJ3133T-6L0Z-X44 12VDC;BAT 41F04B4;1;pieces detachees;Litho;TEL;012-001824-1;AAA - COMMUN;;;0;1;11/04/2014;  /  /    
VAN_F39;"S12 VACUUM GATE VALVE DN : 40 (1,5"""")""""";BAT 41Z08C2;1;pieces detachees;Depot;AAA - Non définie;*;AAA - Non définie;VAT;F12-82819/3;0;0;28/02/2014;  /  /    
VAN_F41;NANO VANNE MANUELLE VERIFLO 1/4 MALE-MALE;BAT 41Z08A2;2;pieces detachees;Depot;AMAT;3800-01078;AAA - Non définie;;;0;0;27/12/2010;  /  /    
VAN_F42;VANNE MANUELLE DN40 3 VOIES;BAT 41Z08C1;1;pieces detachees;Depot;AAA - Non définie;*;AAA - Non définie;ALCATEL;6857;0;0;27/06/2017;  /  /    
VAN_F43;VANNE ISO DN40 3 VOIES;BAT 41Z08C1;1;pieces detachees;Depot;AMAT;3870-01212;AAA - Non définie;NC;ND;0;0;27/12/2010;  /  /    
VAN_F47;VANNE ISO DN40 2 VOIES NON ALIGNEES;BAT 41Z08C1;1;pieces detachees;Depot;AMAT;3870-01244;AAA - Non définie;NC;ND;0;0;09/02/2016;  /  /    
VAN_F53;VANNE MANUELLE 1/4 8mm;BAT 41X05L1;1;pieces detachees;Depot;AMAT;3870-02032;AAA - Non définie;SWAGELOK;SS-6P6T;0;0;27/12/2010;  /  /    
VAN_F55;CORPS RTV THROTTLE VALVE;BAT 41Z08C1;1;pieces detachees;Depot;AMAT;0010-09174;CENT 5200 (Tous modèles);;;0;0;13/09/2016;  /  /    
VAN_F56;VANNE;BAT 41Z08A2;1;pieces detachees;Depot;AMAT;*;AAA - Non définie;FUJIKIN;FUDDFL-71-6,35-2-316L;0;0;27/12/2010;  /  /    
VAN_F57;CORPS RTV THROTTLE VALVE;BAT 41Z08C1;1;pieces detachees;Depot;AMAT;0010-09301;P5000 (Tous modèles);;;0;0;27/12/2010;  /  /    
VAN_F58;VANNE A TIROIR MANUELLE DN50;BAT 41Z08C1;1;pieces detachees;Depot;;*;AAA - COMMUN;VAT;F01-114071/2;0;0;27/12/2010;  /  /    
VAN_F60;ASSEMBLY VANNE;BAT 41Z08A1;1;pieces detachees;Depot;AMAT;0050-09683;P5000 (Tous modèles);;;0;0;27/12/2010;  /  /    
VAN_F64;VANNES 4 VOIES;BAT 41Z01B1;1;pieces detachees;Depot;AMAT;0040-09026;P5000 (Tous modèles);;;0;0;27/12/2010;  /  /    
VAN_F65;VANNE MANUELLE A SOUDER 1/4;BAT 41Z08A2;2;pieces detachees;Depot;AMAT;*;P5000 (Tous modèles);SELFA;G0400487;0;0;27/12/2010;  /  /    
VAN_F67;VANNE MANUELLE GAS : N2 H2 HE AR O2;BAT 41Z08A1;1;pieces detachees;Depot;AMAT;*;P5000 (Tous modèles);NUPRO;SS-BNV51-AB;0;0;27/06/2017;  /  /    
VAN_F70;VANNE MANUELLE 90° 6mm;BAT 41X05L1;1;pieces detachees;Depot;AMAT;*;P5000 (Tous modèles);WHITEY;SS-43S6-A;0;0;27/12/2010;  /  /    
VAN_F71;VANNE MANUELLE MALE-MALE 4mm;BAT 41X05L1;2;pieces detachees;Depot;AMAT;*;P5000 (Tous modèles);SWAGELOK;SS-42S4;0;0;27/12/2010;  /  /    
VAN_F77;VANNE MANUELLE 1/2 MALE-MALE;BAT 41Z08A2;1;pieces detachees;Depot;AMAT;*;P5000 (Tous modèles);NUPRO;SS-8BK-VCR;0;0;27/12/2010;  /  /    
VAN_F79;VANNE PNEU 1/4 MALE-MALE;BAT 41Z08A2;1;pieces detachees;Depot;AMAT;*;P5000 (Tous modèles);NUPRO;6LV-DAVR4-P-C;0;0;27/12/2010;  /  /    
VAN_F81;VANNE PNEUMATIQUE 1/4 FEMELLE-FEMELLE VCR;BAT 41Z08A2;2;pieces detachees;Depot;AMAT;*;P5000 (Tous modèles);NUPRO;SS-4BK-V51-1C;0;0;27/12/2010;  /  /    
VAN_F82;VANNE PNEUMATIQUE 1/4 FEMELLE-FEMELLE;BAT 41Z08A2;4;pieces detachees;Depot;AMAT;;P5000 (Tous modèles);NUPRO;SS-4BK-V51-10;0;0;27/12/2010;  /  /    
VAN_F83;VANNE PNEU FEMELLE-FEMELLE VCO;BAT 41Z08A2;1;pieces detachees;Depot;AMAT;*;P5000 (Tous modèles);NUPRO;SS-4BK-1C-319;0;0;27/12/2010;  /  /    
VAN_F84;VANNE PNEUMATIQUE NUPPRO 1/4  FEMELLE/FEMELLE;BAT 41Z08A2;1;pieces detachees;Depot;AMAT;3870-01262;P5000 (Tous modèles);NUPRO;SS-BN2426-C;0;0;27/12/2010;  /  /    
VAN_F85;VANNE PNEUMATIQUE 1/2 FEMELLE-FEMELLE;BAT 41Z08A2;1;pieces detachees;Depot;AMAT;*;P5000 (Tous modèles);NUPRO;SSBN8FR8PC-5572;0;0;27/12/2010;  /  /    
VAN_F93;VANNE MULTIPORT 8 PORT VALVE WITH PRELOAD;BAT 41A02G1;1;pieces detachees;TTH / Chimie;MIE;LU0598;CVS1;;;0;1;28/08/2018;  /  /    
VAN_F95;VANNE MANUELLE LOTO GAZ 1/4, DM(S), DIAPH, 2P;BAT 41R07B3;1;pieces detachees;Gravure;LAM RESEARCH;766-026514-001;LAM VERSYS1;;;0;1;23/12/2013;  /  /    
VAN_F97W;VANNE VAT EPI;BAT 41Y02C1;3;pieces detachees;Depot;AMAT;*;CENT 5200C;VAT;17432-KE21-1001;0;0;13/10/2017;  /  /    
VAN_G03;VANNE MANUELLE VAT GUILLOTINE;BAT 41S03B1;3;pieces detachees;Gravure;AAA - Non définie;*;AAA - Non définie;VAT;12040-PA06-0003;0;0;25/03/2016;  /  /    
VAN_G04;VANNE MANUELLE VAT GUILLOTINE;BAT 41S03B1;2;pieces detachees;Gravure;AAA - Non définie;*;AAA - Non définie;VAT;12036-PA06-003;0;0;25/03/2016;  /  /    
VAN_G05;VANNE VAT MANUELLE LIGNE DE POMPAGE DN100;B1C;1;pieces detachees;Depot;AMAT;*;P5000B;VAT;12136-PA03-0001;0;0;22/02/2018;  /  /    
VAN_G06;KIT JOINTS VANNE D'EQUERRE;BAT 41B04A1;2;pieces detachees;TTH / Chimie;ASM;*;VT400 (Tous modèles);KURT;577551;0;1;03/02/2015;  /  /    
VAN_G08;VANNE FURON;BAT 41O01G2;1;pieces detachees;TTH / Chimie;AMAT;3870-03158;MIRRA (Tous modèles);FURON;HPV2-144-NC;0;0;30/01/2015;  /  /    
VAN_G09;VANNE PNEUMATIQUE 3/8 NO PVDF;BAT 41C03D2;2;pieces detachees;TTH / Chimie;SEMITOOL;310C0093-03;SEMI (TOUTE);;;0;1;07/03/2012;  /  /    
VAN_G10;VANNE DN 40 (ASSY, ISO ANGLE VALVE 1 1/2 HT);BAT 41R04B1;2;pieces detachees;Gravure;LAM RESEARCH;853-032908-001;LAM 9400A;;;0;1;22/06/2018;  /  /    
VAN_G11;VANNE D'ANGLE PVPK;BAT 41R04B1;2;pieces detachees;Gravure;LAM RESEARCH;853-032983-001;AAA - Non définie;;;0;1;09/10/2017;  /  /    
VAN_K01R;VANNE PAPILLON;BAT 41Q03D3;1;pieces detachees;Gravure;AMAT;*;P5000A;;;0;0;27/12/2010;  /  /    
VAN_K02R;VANNE PAPILLON;BAT 41Q03D3;1;pieces detachees;Gravure;AMAT;*;P5000A;;;0;0;27/12/2010;  /  /    
VAN_K07;VALVE LOCKOUT;BAT 41Q03A1;8;pieces detachees;Gravure;AMAT;3870-01309;AMAT (TOUTES);CLIPPARD;2012;0;1;27/12/2010;  /  /    
VAN_K08;NEEDLE VALVE;BAT 41Q03C1;1;pieces detachees;Gravure;AMAT;*;AMAT (TOUTES);NUPRO;SS-SS4;0;0;11/03/2016;  /  /    
VAN_K11;VANNE MANUELLE;BAT 41Q00B1;2;pieces detachees;Gravure;AMAT;*;CENT 5200B;APTECH;AP5025;0;0;27/12/2010;  /  /    
VAN_K13;VANNE DE REFROIDISSEMENT GENERATEUR RF;BAT 41Q00B1;2;pieces detachees;Gravure;AMAT;*;CENT 5200B;DYANCE;23-20794-501;0;0;27/12/2010;  /  /    
VAN_K14;VANNE HOKE VERT;BAT 41Q00B1;3;pieces detachees;Gravure;AMAT;3870-02330;CENT 5200B;;;0;0;27/12/2010;  /  /    
VAN_K18;VANNE FURON  PNEUMATIQUE 3VOIES UPM3 688;BAT 41B01A1;3;pieces detachees;TTH / Chimie;SUBMICRON SYS;*;SMS;ASTI;1102841;0;2;29/10/2014;  /  /    
VAN_K21;"VANNE 3 VOIES 2X1""""MALE 1/4""""MALE""""";BAT 41B01A2;2;pieces detachees;TTH / Chimie;SUBMICRON SYS;*;SMS;FLUOROWARE;210-15;0;1;27/12/2010;  /  /    
VAN_K22R;VANNE MANUEL 1/2MPT FEMELLE;BAT 41B01A2;2;pieces detachees;TTH / Chimie;SUBMICRON SYS;*;SMS;FLUOROWARE;201-33;0;1;27/12/2010;  /  /    
VAN_K23;"DIAFRAGME POUR VANNE UPM""""(MEMBRANE)";BAT 41B01A2;2;pieces detachees;TTH / Chimie;SUBMICRON SYS;*;SMS;ASTI;1101221;0;2;27/12/2010;  /  /    
VAN_K24;FONCTION PNEUMATIQUE OU;BAT 41A01A3;1;pieces detachees;TTH / Chimie;SUBMICRON SYS;VLV2B0566;SMS;;;0;1;27/12/2010;  /  /    
VAN_K25;VANNE PNEUMATIQUE 3 VOIES;BAT 41A01A3;4;pieces detachees;TTH / Chimie;SUBMICRON SYS;*;SMS;HUMPHREY;125A;0;2;27/12/2010;  /  /    
VAN_K26;VANNE TEFLON MANUEL;BAT 41C01B2;2;pieces detachees;TTH / Chimie;SEZ;*;SEZ(TOUTE);ENTEGRIS;1032-065;0;1;17/04/2012;  /  /    
VAN_K27;VANNE INOX;BAT 41C01B2;1;pieces detachees;TTH / Chimie;SEZ;2008802-00;SEZ(TOUTE);PARKER;4V-P4N-SSV-PP;0;1;27/12/2010;  /  /    
VAN_K28;VANNE PNEUMATIQUE INOX;BAT 41C01B2;1;pieces detachees;TTH / Chimie;SEZ;2012897-00;SEZ(TOUTE);PARKER;4V-P4K-11AO-SSV-PP;0;1;27/12/2010;  /  /    
VAN_K48;VANNE PNEUMATIQUE W/MF ,NW80;BAT 41A03B1;1;pieces detachees;TTH / Chimie;TEL;*;TEL ALPHA (Tous modèles);MKS;152-0080P;0;1;27/12/2010;  /  /    
VAN_K52;ACTUATOR 3/8 FAST ACTING NO PVDF;BAT 41C04C1;2;pieces detachees;TTH / Chimie;SEMITOOL;Z310C0026-501;AAA - Non définie;;;0;1;27/12/2010;  /  /    
VAN_K53;VANNE PNEUMATIQUE POMPE DOSEUSE POUR SAT-HF (ACTUA;BAT 41C04C2;2;pieces detachees;TTH / Chimie;SEMITOOL;375R0001-01;SAT HF1;;;0;4;27/12/2010;  /  /    
VAN_K54;ACTUATOR ASSY 3/8 NC.111 STOKE PVDF VIDANGE B;BAT 41C03F3;3;pieces detachees;TTH / Chimie;SEMITOOL;310C0091-03;SEMI (TOUTE);;;0;1;18/11/2015;  /  /    
VAN_K55;VANNE PNEUMATIQUE (ACTUATOR ASSY 3/4 VALVE);BAT 41C04C2;1;pieces detachees;TTH / Chimie;SEMITOOL;310C0073-501;AAA - Non définie;;;0;1;27/12/2010;  /  /    
VAN_K56;VANNE PNEUMATIQUE (ACTUATOR ASSY NEW 3/8 FA NC PVC;BAT 41C04C2;1;pieces detachees;TTH / Chimie;SEMITOOL;310C0068-01;AAA - Non définie;;;0;1;27/12/2010;  /  /    
VAN_K57; VANNE PNEUMATIQUE (ACTUATOR ASSY 3/8 FA NO PVC;BAT 41C04C1;1;pieces detachees;TTH / Chimie;SEMITOOL;310C0066-01;AAA - Non définie;;;0;1;27/12/2010;  /  /    
VAN_K58;VANNE PNEUMATIQUE (ACTUATOR 3/8 SLOW ACTING NO PVC;BAT 41C04C1;1;pieces detachees;TTH / Chimie;SEMITOOL;310C0032-01;AAA - Non définie;;;0;1;27/12/2010;  /  /    
VAN_K59;ACTUATOR 3/8 SLOW ACTING NO PVC;BAT 41C04D2;1;pieces detachees;TTH / Chimie;SEMITOOL;310C0031-01;AAA - Non définie;;;0;1;27/12/2010;  /  /    
VAN_K61;VANNE PNEUMATIQUE (ACTUATOR 1/4 SLOW ACTING NC Pvc;BAT 41C04C1;1;pieces detachees;TTH / Chimie;SEMITOOL;310C0028-01;SRD (Tous modèles);;;0;2;27/12/2010;  /  /    
VAN_K62;ACTUATOR 3/8 FAST ACTING NO PVDF;BAT 41C04D2;1;pieces detachees;TTH / Chimie;SEMITOOL;310C0025-01;AAA - Non définie;;;0;1;27/12/2010;  /  /    
VAN_K63;VANNE ASSY DRAIN PLATING 2-NAY 11/2;BAT 41C04C1;1;pieces detachees;TTH / Chimie;SEMITOOL;310T0012-501;SEMI (TOUTE);;;0;1;27/12/2010;  /  /    
VAN_K65;VALVE RESIN AMDZ1-X10;BAT 41I01G3;3;pieces detachees;Litho;TEL;012-001767-1;TEL MK8A;CKD;AMDZ1-X10;0;1;27/12/2010;  /  /    
VAN_K69;VANNE MANUELLE;BAT 41O03E2;4;pieces detachees;TTH / Chimie;ALPSITEC;*;M550 (Tous modèles);EM-TECHNIK;5A0111.00;0;1;27/12/2010;  /  /    
VAN_K72;VANNE SUCK BACK;BAT 41C01B2;6;pieces detachees;TTH / Chimie;SEZ;2336758-00;SEZ(TOUTE);FURON;SBVM-144-SCR-F6;0;1;27/12/2010;  /  /    
VAN_K75;VANNE PNEUM(ACTUATOR ASSY THRD 3/4 NC F/A SAT ;BAT 41C03D2;4;pieces detachees;TTH / Chimie;SEMITOOL;310C0062-505;SEMI (TOUTE);SEMITECH;310C0062-505;0;1;07/03/2012;  /  /    
VAN_K79W;THROTTLE VALVE RECONDITIONNEE;BAT 41Y02C1;3;pieces detachees;Depot;AMAT;*;CENT 5200C;MKS;253B-1-40-1;0;0;22/11/2017;  /  /    
VAN_K80;VANNE PNEUMATIQUE;BAT 41Z08A2;6;pieces detachees;Depot;AMAT;*;END 5500 (Tous modèles);CEODEUX;M4SIVBP3V4FFF;0;1;27/12/2010;  /  /    
VAN_K81;VANNE;BAT 41Z08A2;1;pieces detachees;Depot;AMAT;*;CENT 5200A;CARTEN;CMD250;0;1;27/12/2010;  /  /    
VAN_K83;Vanne équerre - Isolation valve DN40 110V ;BAT 41R04B1;1;pieces detachees;Gravure;;;LAM 9400A;EDWARDS;PV40EKS ;0;0;10/08/2012;  /  /    
VAN_Q01;PLUG THROTTLE VALVE;BAT 41Z02C1;1;pieces detachees;Depot;AMAT;0020-09622;CENT 5200A;;;0;0;14/03/2014;  /  /    
VAN_Q03;DUAL SPRING LOADED THROTTLE VALVE;BAT 41Z02E4;1;pieces detachees;Depot;AMAT;0010-76174;CENT 5200A;;;0;0;16/06/2017;  /  /    
VAN_Q04;ASSY ISO + THROTTLE WXZCVD;BAT 41Z01C2;1;pieces detachees;Depot;AMAT;0240-31408;P5000 (Tous modèles);;;0;0;27/12/2010;  /  /    
VAN_Q07;VANNE  BELLOWS  VALVE;BAT 41Y01C3;2;pieces detachees;Depot;ASM;*;EPSILON 3200A;;;0;0;28/11/2018;  /  /    
VAN_Q08;VANNE  DIAPHRAGM  LV;BAT 41Y01C3;2;pieces detachees;Depot;ASM;*;EPSILON 3200A;SWAGELOK;6LV-DFMR8-C;0;0;27/12/2010;  /  /    
VAN_Q10;HAND VALVE ATP 001 360;BAT 41R02D2;1;pieces detachees;Gravure;SHIBAURA;0GD10V-4RM-S1;ALLEGRO1;;;0;0;27/12/2010;  /  /    
VAN_Q11;HAND VALVE ATP 001 360;BAT 41R02D2;1;pieces detachees;Gravure;SHIBAURA;0GD20V-6RM-S1;ALLEGRO1;;;0;0;27/12/2010;  /  /    
VAN_Q12;HAND VALVE ATP 001 360;BAT 41R02D2;1;pieces detachees;Gravure;SHIBAURA;M0GD3-11C-KA-S1;ALLEGRO1;;;0;0;27/12/2010;  /  /    
VAN_Q14;VANNES ACTR ASSY;BAT 41C04C2;1;pieces detachees;TTH / Chimie;SEMITOOL;11389-509AL;AAA - Non définie;;;0;0;27/12/2010;  /  /    
VAN_V02;ELECTROVANNE PNEUMATIQUE 2 VOIES(PS:40BAR/24V;BAT 41O03E2;5;pieces detachees;TTH / Chimie;ALPSITEC;*;M550 (Tous modèles);SIRAI;L321B02CN4ZA30A;0;1;27/12/2010;  /  /    
VAN_V03;ELECTROVANNE PNEUMATIQUE 2 VOIES(24V/50HZ);BAT 41O03E2;1;pieces detachees;TTH / Chimie;ALPSITEC;*;M550 (Tous modèles);SIRAI;L139B38NZ110A;0;1;01/04/2016;  /  /    
VAN_V04;VANNE PROPORTIONELLE (0-1BAR);BAT 41O03E2;1;pieces detachees;TTH / Chimie;ALPSITEC;*;M550 (Tous modèles);SMC;EIT200-F303B;0;1;27/12/2010;  /  /    
VAN_V05;VANNE PROPORTIONELLE (0-5BAR);BAT 41O03E1;3;pieces detachees;TTH / Chimie;ALPSITEC;*;M550 (Tous modèles);SMC;EIT201-F303B;0;1;01/04/2016;  /  /    
VAN_V06;ELECTROVANNE PNEUMATIQUE 2 VOIES(24V/50HZ);BAT 41O03E1;5;pieces detachees;TTH / Chimie;ALPSITEC;*;M550 (Tous modèles);SIRAI;L321B02A01G4;0;2;27/12/2010;  /  /    
VAN_V07;ELECTROVANNE PNEUMATIQUE 2 VOIES(24V/9W);BAT 41O03E2;1;pieces detachees;TTH / Chimie;ALPSITEC;*;M550 (Tous modèles);SIRAI;L131VAZ110A;0;1;11/09/2013;  /  /    
VAN_V08;ELECTROVANNE PNEUMATIQUE 2 VOIES(24V/50HZ/60H;BAT 41O03E1;1;pieces detachees;TTH / Chimie;ALPSITEC;*;M550 (Tous modèles);SIRAI;1326B12Z530A;0;1;20/10/2014;  /  /    
VAN_V12;ELECTRO VANNE (SERIE: 257B 14340);BAT 41Z08C1;2;pieces detachees;Depot;AMAT;*;CENT 5200D;MKS;000650(229/229);0;0;27/12/2010;  /  /    
VAN_V13;VANNE MANUELLE MNL DIAPH 3500PSI 1/4VCR - F/F;BAT 41Z08A2;1;pieces detachees;Depot;AMAT;3870-01307;END 5500 (Tous modèles);PARKER;43700926;0;1;27/12/2010;  /  /    
VAN_V14;VANNE PNEUMATIQUE;BAT 41Z08C2;1;pieces detachees;Depot;AMAT;3870-01213;END 5500 (Tous modèles);;;0;1;27/12/2010;  /  /    
VAN_V17;"VANNE SIRAI NC 3/8""""""""";BAT 41O03E1;5;pieces detachees;TTH / Chimie;ALPSITEC;*;M550 (Tous modèles);ALPSITEC;L182B01-ZB12A;0;2;20/10/2014;  /  /    
VAN_V18;VANNE ANGULAIRE;BAT 41Y04E2;1;pieces detachees;Depot;TRIKON;XLD-40H0;PLANAR 300A;;;0;0;18/05/2016;  /  /    
VAN_V19;"VANNE PNEUMATIQUE (VANNE DRAIN NO 1 1/4)""";BAT 41C04C3;1;pieces detachees;TTH / Chimie;SEMITOOL;310C0101-03;SEMI (TOUTE);;;0;1;26/06/2013;  /  /    
VAN_V20;VANNE EQUERRE PNEUMATIQUE KF63;BAT 41Z08C2;2;pieces detachees;Depot;AAA - Non définie;*;AAA - COMMUN;VAT;F28-72237-0;0;0;27/12/2010;  /  /    
VAN_V22;VANNE 3 VOIES IDE / SLURRY;BAT 41O01G2;4;pieces detachees;TTH / Chimie;AMAT;*;MIRRA (Tous modèles);FURON;UPM3-644V1;0;1;30/01/2015;  /  /    
VAN_V25;VANNE PNEUMATIQUE (VANNE DRAIN 3/4 NC);BAT 41C04D3;2;pieces detachees;TTH / Chimie;SEMITOOL;*;SEMI (TOUTE);;;0;1;27/12/2010;  /  /    
VAN_V26;VANNE PNEUMATIQUE (VANNE DRAIN 3/4 NO);BAT 41C04D3;5;pieces detachees;TTH / Chimie;SEMITOOL;*;SEMI (TOUTE);;;0;1;27/12/2010;  /  /    
VAN_V27;VANNE MANUELLE 1/4 DE TOUR CIRCULATION HX;BAT 41Z03B1;2;pieces detachees;Depot;AMAT;3870-03142;PRODUCER SE1;;;0;0;27/12/2010;  /  /    
VAN_V29R;VANNE TIROIR VAT DN100;E1D;1;pieces detachees;Gravure;AMAT;;P5000E;VAT;12040-FE44-1007;0;0;12/09/2018;  /  /    
VAN_V30;VANNE CHAUFFE EXAUST TURBO;BAT 41R04B1;1;pieces detachees;Gravure;LAM RESEARCH;853-032907-001;LAM 9600A;;;0;1;02/10/2014;  /  /    
VAN_V31;VALVE EXHAUST;BAT 41I01G3;2;pieces detachees;Litho;TEL;*;TEL MK8A;SMC;VHS20-02 / 487-1200;0;1;27/12/2010;  /  /    
VAN_V33;VANNE 1/4 TOUR MANUELLE 1/4 VCR;BAT 41Q00B1;2;pieces detachees;Gravure;AAA - Non définie;*;AAA - COMMUN;APTECH;AP3650S2PWFV4FV4;0;1;27/12/2010;  /  /    
VAN_V35;VANNE PNEUMATIQUE 1/4 VCR A 2 ACTIONNEURS;BAT 41Q00B1;2;pieces detachees;Gravure;AMAT;*;CENT 5200B;APTECH;AP3540SDVD10FV4FV4MV4;0;1;27/12/2010;  /  /    
VAN_V39;VANNE BURKERT MEMBRANE;BAT 41O01G2;1;pieces detachees;TTH / Chimie;AMAT;3870-02674;MIRRA (Tous modèles);;;0;1;09/01/2018;  /  /    
VAN_V40;ELECTROVANNE VANNE;BAT 41C04D2;3;pieces detachees;TTH / Chimie;SEMITOOL;T70899-24;SEMI (TOUTE);;;0;1;27/12/2010;  /  /    
VAN_V41R;VANNE 3 VOIES MKS;BAT 41Q02E3;1;pieces detachees;Gravure;AMAT;190-76185;CENT AP1;;;0;1;27/12/2010;  /  /    
VAN_V42;ACTUATOR ASSY 3/8 NC  SA 111 STROKE PVDF;BAT 41C03F3;5;pieces detachees;TTH / Chimie;SEMITOOL;310C0104-03;SEMI (TOUTE);;;0;1;18/11/2015;  /  /    
VAN_V43;VALVE PNEU SURFACE MOUNT;BAT 41Q01C2;4;pieces detachees;Gravure;AMAT;3870-00899;CENT300 LTM1;;;0;1;27/12/2010;  /  /    
VAN_V44;VALVE 2 PORTS 1/8 SUFACE MOUNT;BAT 41Q01C2;1;pieces detachees;Gravure;AMAT;3870-00900;CENT300 LTM1;;;0;1;27/12/2010;  /  /    
VAN_V50W;THROTTLE VALVE MKS;B1A;2;pieces detachees;Depot;AAA - Non définie;653B-60-63-2;PLANAR 300A;40-30;-;0;0;08/11/2017;  /  /    
VAN_V57;VANNE TIROIR HVA DN63 ISO F;A2A;1;pieces detachees;Depot;ASM;06-28155;EPSILON 3200A;ASM;99;0;0;08/11/2017;  /  /    
VAN_V57W;VANNE TIROIR HVA DN63 ISO F;B2A;1;pieces detachees;Depot;ASM;06-28155;EPSILON 3200A;ASM;99;0;0;08/11/2017;  /  /    
VAN_V65;ASSY VANNE VAT 300MM;A2C;2;pieces detachees;Depot;;A-380546/A37526;;VAT;--;0;0;08/11/2017;  /  /    
VAN_V66;VANNE PROPORTIONNELLE ROBOT;BAT 41O03C3;1;pieces detachees;TTH / Chimie;;;M550 (Tous modèles);FESTO;MPYE-5-1/8;0;0;14/10/2011;  /  /    
VAN_V67;VANNE PNEUMATIQUE (VANNE 3/8 NC);BAT 41C04D2;2;pieces detachees;TTH / Chimie;SEMITOOL;310C0091-05;SEMI (TOUTE);SEMITOOL;310C0091-05;1;1;20/03/2015;  /  /    
VAN_V68;VANNE 3/8 NC;BAT 41C03D2;1;pieces detachees;TTH / Chimie;SEMITOOL;310C0093-05;SEMI (TOUTE);SEMITOOL;310C0093-05;1;1;10/01/2012;  /  /    
VAN_V69;THROTTLE VALVE;BAT 41Y01C3;2;pieces detachees;Depot;;;EPSILON 3200A;40-30;153D-26353;0;0;18/12/2018;  /  /    
VAN_V71;Vanne equerre pneumatique DN40 ;BAT 41R07B3;2;pieces detachees;Gravure;;;LAM 9600B;LAM;839-360086-001;1;1;21/02/2013;  /  /    
VAN_V72;Vanne equerre MKS ;BAT 41R07B3;2;pieces detachees;Gravure;;;LAM 9600B;LAM;796-094363-001;1;1;21/02/2013;  /  /    
VAN_V73;Vanne VAT pendulum 10'' ;D6C;1;pieces detachees;Gravure;LAM RESEARCH;;LAM VERSYS2;VAT;nc;0;0;26/04/2018;  /  /    
VAN_V74;Vanne manuelle 1/4 Tour - 3/4'' ;BAT 41Q00B1;2;pieces detachees;Gravure;;;;SWAGELOK;SS-45S12 ;0;0;22/04/2013;  /  /    
VAN_V75;Vanne manuelle à guillotine DN63 ;BAT 26B02A6;1;pieces detachees;Gravure;;;;VAT;F12-60036/0840 ;0;0;21/11/2017;  /  /    
VAN_V76;Vanne tiroir pneumatique DN40 ;BAT 26B01A6;1;pieces detachees;Gravure;;;;VAT;F-36187-20 ;0;0;21/11/2017;  /  /    
VAN_V83;VANNE CHIMIE;BAT 41C04D2;1;pieces detachees;TTH / Chimie;SEMITOOL;310C0064-503;SEMI (TOUTE);SEMITOOL;310C0064-503;1;1;21/03/2012;  /  /    
VAN_V84;Vanne tiroir UHV manuelle DN100 ;BAT 26B01C3;1;pieces detachees;Gravure;;;;VAT;10840-CE01 ;0;0;21/11/2017;  /  /    
VAN_V85;VANNE PNEUMATIQUE;BAT 41C04C3;1;pieces detachees;TTH / Chimie;SEMITOOL;310C0100-03;;SEMITOOL;310C0100-03;0;1;26/06/2013;  /  /    
VAN_W01;VANNE SUCK BACK;BAT 41C01C4;1;pieces detachees;TTH / Chimie;FURON;FURON;SEZ(TOUTE);;;1;1;18/07/2013;  /  /    
VAN_W02;vanne 3/4 manuelle;BAT 41C02D1;2;pieces detachees;TTH / Chimie;;;RAIDER (TOUTES);FURON;qv2-f1212-mt;0;1;24/09/2013;  /  /    
VAN_W03;vanne pneumatique 3 voies;BAT 41A01G2;1;pieces detachees;TTH / Chimie;;;SMS;;;0;1;24/09/2013;  /  /    
